treatment,age,education,black,hispanic,married,RE74,RE75,RE78,pos74,pos75
0.0,30.0,14.0,0.0,0.0,1.0,13323.014,14322.581,14777.266000000001,1,1
0.0,26.0,16.0,1.0,0.0,1.0,13323.014,19693.548,19934.531000000003,1,1
0.0,24.0,12.0,0.0,1.0,1.0,13493.47,16470.968,21035.438,1,1
0.0,22.0,12.0,1.0,0.0,1.0,13518.941,13427.419,12560.676000000001,1,1
0.0,27.0,12.0,0.0,0.0,1.0,13597.312,15833.613000000001,13246.341,1,1
0.0,22.0,12.0,1.0,0.0,1.0,13665.886,17903.226000000002,13299.538999999999,1,1
0.0,42.0,13.0,0.0,0.0,1.0,13701.153,0.0,33987.711,1,0
0.0,22.0,12.0,1.0,0.0,1.0,13714.868,0.0,664.97696,1,0
0.0,47.0,12.0,0.0,0.0,1.0,13714.868,0.0,12560.676000000001,1,0
0.0,26.0,12.0,0.0,0.0,1.0,13714.868,716.12903,22904.762000000002,1,1
0.0,21.0,12.0,0.0,0.0,1.0,13714.868,3222.5806,14038.402,1,1
0.0,25.0,16.0,0.0,0.0,0.0,13714.868,6042.3387,0.0,1,1
0.0,25.0,12.0,1.0,0.0,1.0,13714.868,8235.4839,17732.718999999997,1,1
0.0,23.0,12.0,0.0,0.0,0.0,13714.868,10741.935,15959.447,1,1
0.0,33.0,12.0,1.0,0.0,0.0,13714.868,11100.0,9605.2227,1,1
0.0,55.0,16.0,1.0,0.0,1.0,13714.868,11995.161,23531.318,1,1
0.0,47.0,12.0,1.0,0.0,1.0,13714.868,12433.79,14777.266000000001,1,1
0.0,20.0,12.0,1.0,0.0,1.0,13714.868,12532.258,8866.3594,1,1
0.0,26.0,12.0,1.0,0.0,1.0,13714.868,12532.258,11821.813,1,1
0.0,31.0,12.0,0.0,0.0,1.0,13714.868,12532.258,14777.266000000001,1,1
0.0,30.0,12.0,0.0,0.0,1.0,13714.868,12532.258,2563.8556,1,1
0.0,21.0,12.0,1.0,0.0,0.0,13714.868,13339.694,11651.874,1,1
0.0,28.0,17.0,0.0,0.0,1.0,13714.868,13427.419,6827.0968,1,1
0.0,24.0,12.0,0.0,0.0,1.0,13714.868,13427.419,17732.718999999997,1,1
0.0,28.0,12.0,0.0,0.0,1.0,13714.868,13606.452,19210.445,1,1
0.0,23.0,12.0,0.0,0.0,0.0,13714.868,14322.581,22165.898999999998,1,1
0.0,35.0,12.0,0.0,0.0,0.0,13714.868,15038.71,26599.077999999998,1,1
0.0,27.0,14.0,0.0,0.0,1.0,13714.868,15217.742,13447.312,1,1
0.0,23.0,12.0,0.0,0.0,1.0,13714.868,15754.839,24205.161,1,1
0.0,24.0,12.0,1.0,0.0,1.0,13714.868,16112.903,16254.992,1,1
0.0,24.0,12.0,0.0,0.0,1.0,13714.868,16112.903,16254.992,1,1
0.0,39.0,12.0,1.0,0.0,1.0,13714.868,17008.065,14629.493,1,1
0.0,33.0,12.0,0.0,0.0,1.0,13714.868,18082.258,26081.874,1,1
0.0,45.0,14.0,0.0,0.0,1.0,13714.868,19102.742,30145.622000000003,1,1
0.0,45.0,14.0,0.0,0.0,1.0,13714.868,19102.742,30145.622000000003,1,1
0.0,27.0,12.0,1.0,0.0,1.0,13714.868,19425.0,25860.215,1,1
0.0,45.0,17.0,0.0,0.0,1.0,13714.868,23095.161,6649.7696,1,1
0.0,23.0,16.0,0.0,0.0,0.0,13714.868,25601.612999999998,31623.349,1,1
0.0,26.0,17.0,0.0,0.0,1.0,13714.868,29540.322999999997,29554.531000000003,1,1
0.0,27.0,14.0,1.0,0.0,0.0,13812.831,17036.71,20688.172,1,1
0.0,21.0,14.0,0.0,0.0,1.0,13832.423999999999,8777.9516,591.09063,1,1
0.0,20.0,12.0,0.0,0.0,1.0,13902.957,14322.581,19653.763,1,1
0.0,29.0,12.0,0.0,0.0,1.0,13910.794,7161.2903,19210.445,1,1
0.0,22.0,12.0,0.0,1.0,1.0,13910.794,8611.4516,16218.048999999999,1,1
0.0,24.0,12.0,0.0,0.0,0.0,13910.794,13427.419,19210.445,1,1
0.0,27.0,12.0,0.0,0.0,1.0,13910.794,14859.677,15072.811000000002,1,1
0.0,23.0,12.0,0.0,0.0,1.0,14063.617,11100.0,14777.266000000001,1,1
0.0,24.0,16.0,0.0,0.0,1.0,14067.536,24706.452,37829.8,1,1
0.0,23.0,16.0,0.0,0.0,0.0,14106.721000000001,6266.129,2955.4531,1,1
0.0,33.0,14.0,0.0,0.0,1.0,14106.721000000001,14322.581,17732.718999999997,1,1
0.0,21.0,12.0,0.0,0.0,0.0,14106.721000000001,17903.226000000002,22165.898999999998,1,1
0.0,23.0,12.0,0.0,0.0,1.0,14106.721000000001,23453.226000000002,0.0,1,1
0.0,20.0,12.0,1.0,0.0,1.0,14322.24,17903.226000000002,14777.266000000001,1,1
0.0,24.0,12.0,0.0,0.0,1.0,14373.181,19693.548,7388.6329,1,1
0.0,29.0,12.0,1.0,0.0,1.0,14392.774,15396.774,14777.266000000001,1,1
0.0,34.0,12.0,0.0,0.0,1.0,14498.573999999999,14322.581,10048.541,1,1
0.0,44.0,12.0,0.0,0.0,1.0,14498.573999999999,14424.628999999999,14579.25,1,1
0.0,23.0,12.0,0.0,0.0,1.0,14498.573999999999,19335.484,19210.445,1,1
0.0,26.0,14.0,1.0,0.0,1.0,14506.411,17187.096999999998,21678.249,1,1
0.0,51.0,12.0,0.0,0.0,1.0,14533.841,19245.968,17732.718999999997,1,1
0.0,41.0,12.0,0.0,0.0,1.0,14684.705,23274.194,26599.077999999998,1,1
0.0,37.0,13.0,0.0,0.0,1.0,14694.501,8951.6129,17732.718999999997,1,1
0.0,26.0,16.0,0.0,0.0,1.0,14694.501,11637.097,20688.172,1,1
0.0,24.0,12.0,1.0,0.0,1.0,14694.501,11816.128999999999,11821.813,1,1
0.0,22.0,14.0,1.0,0.0,1.0,14694.501,12532.258,21397.481,1,1
0.0,27.0,12.0,1.0,0.0,1.0,14694.501,13427.419,14079.778999999999,1,1
0.0,23.0,13.0,0.0,0.0,1.0,14694.501,14322.581,20688.172,1,1
0.0,27.0,12.0,0.0,0.0,1.0,14694.501,14322.581,19210.445,1,1
0.0,28.0,12.0,1.0,0.0,1.0,14694.501,14859.677,19210.445,1,1
0.0,21.0,12.0,0.0,0.0,1.0,14694.501,15217.742,23643.625,1,1
0.0,28.0,12.0,0.0,0.0,1.0,14694.501,15933.871000000001,0.0,1,1
0.0,22.0,13.0,0.0,0.0,1.0,14694.501,16112.903,0.0,1,1
0.0,20.0,12.0,0.0,0.0,1.0,14694.501,16112.903,26599.077999999998,1,1
0.0,24.0,16.0,0.0,0.0,1.0,14694.501,16470.968,27337.942000000003,1,1
0.0,22.0,12.0,0.0,0.0,1.0,14694.501,16829.032,21870.353,1,1
0.0,27.0,12.0,0.0,1.0,1.0,14694.501,16829.032,37829.8,1,1
0.0,35.0,12.0,1.0,0.0,1.0,14694.501,17187.096999999998,21279.263,1,1
0.0,23.0,16.0,0.0,0.0,1.0,14694.501,19693.548,29554.531000000003,1,1
0.0,22.0,16.0,0.0,0.0,1.0,14694.501,19693.548,2955.4531,1,1
0.0,23.0,16.0,0.0,0.0,1.0,14694.501,23274.194,25121.352000000003,1,1
0.0,20.0,12.0,0.0,0.0,1.0,14694.501,26854.839,31032.257999999998,1,1
0.0,22.0,12.0,1.0,0.0,1.0,14790.505,14680.645,14038.402,1,1
0.0,24.0,12.0,0.0,0.0,1.0,14890.428,719.7096799999999,27963.02,1,1
0.0,26.0,12.0,0.0,0.0,1.0,14890.428,10741.935,0.0,1,1
0.0,42.0,12.0,1.0,0.0,1.0,14988.391000000001,11185.935,0.0,1,1
0.0,28.0,15.0,0.0,0.0,1.0,15082.436000000002,18619.355,13986.681999999999,1,1
0.0,24.0,13.0,0.0,0.0,1.0,15282.281,14322.581,32509.985,1,1
0.0,50.0,12.0,0.0,0.0,1.0,15282.281,14322.581,13151.767,1,1
0.0,50.0,12.0,0.0,0.0,1.0,15282.281,14322.581,13151.767,1,1
0.0,28.0,13.0,0.0,0.0,1.0,15282.281,14322.581,14038.402,1,1
0.0,25.0,12.0,0.0,0.0,1.0,15282.281,16112.903,25121.352000000003,1,1
0.0,31.0,12.0,1.0,0.0,0.0,15282.281,17903.226000000002,14777.266000000001,1,1
0.0,32.0,16.0,1.0,0.0,1.0,15282.281,19693.548,28076.805,1,1
0.0,22.0,12.0,0.0,0.0,1.0,15282.281,19693.548,21870.353,1,1
0.0,22.0,13.0,1.0,0.0,1.0,15403.756000000001,14320.79,18660.731,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15411.593,8951.6129,11082.948999999999,1,1
0.0,22.0,12.0,0.0,0.0,1.0,15478.208,8951.6129,14186.175,1,1
0.0,29.0,12.0,0.0,0.0,0.0,15478.208,14370.919,12615.351999999999,1,1
0.0,53.0,17.0,0.0,0.0,1.0,15478.208,16399.355,15663.902,1,1
0.0,25.0,12.0,0.0,0.0,1.0,15478.208,17724.194,31327.803,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15478.208,18175.355,19949.308999999997,1,1
0.0,24.0,16.0,0.0,0.0,0.0,15587.927,19505.565,19210.445,1,1
0.0,27.0,17.0,0.0,0.0,0.0,15674.133999999998,0.0,41376.344,1,0
0.0,46.0,12.0,0.0,0.0,1.0,15674.133999999998,734.03226,20688.172,1,1
0.0,25.0,12.0,1.0,0.0,1.0,15674.133999999998,3738.1935,10512.546999999999,1,1
0.0,21.0,13.0,0.0,0.0,0.0,15674.133999999998,4946.6613,1733.3733,1,1
0.0,37.0,12.0,0.0,0.0,1.0,15674.133999999998,8951.6129,28076.805,1,1
0.0,37.0,12.0,0.0,0.0,1.0,15674.133999999998,8951.6129,28076.805,1,1
0.0,28.0,15.0,1.0,0.0,1.0,15674.133999999998,9452.9032,31032.257999999998,1,1
0.0,22.0,12.0,0.0,0.0,0.0,15674.133999999998,10741.935,28963.441000000003,1,1
0.0,22.0,12.0,0.0,0.0,0.0,15674.133999999998,11637.097,20688.172,1,1
0.0,27.0,12.0,0.0,0.0,1.0,15674.133999999998,12532.258,19210.445,1,1
0.0,21.0,13.0,1.0,0.0,1.0,15674.133999999998,12532.258,25121.352000000003,1,1
0.0,49.0,16.0,0.0,0.0,1.0,15674.133999999998,12890.323,17732.718999999997,1,1
0.0,26.0,12.0,0.0,0.0,1.0,15674.133999999998,13427.419,0.0,1,1
0.0,33.0,14.0,0.0,0.0,1.0,15674.133999999998,13427.419,13890.63,1,1
0.0,28.0,15.0,0.0,0.0,1.0,15674.133999999998,13785.483999999999,15959.447,1,1
0.0,29.0,17.0,0.0,0.0,1.0,15674.133999999998,14143.548,25860.215,1,1
0.0,54.0,16.0,1.0,0.0,1.0,15674.133999999998,14322.581,11821.813,1,1
0.0,25.0,14.0,0.0,1.0,1.0,15674.133999999998,14322.581,20702.949,1,1
0.0,32.0,12.0,0.0,0.0,1.0,15674.133999999998,14322.581,13299.538999999999,1,1
0.0,40.0,12.0,0.0,0.0,1.0,15674.133999999998,14322.581,16254.992,1,1
0.0,40.0,12.0,0.0,0.0,1.0,15674.133999999998,14322.581,16254.992,1,1
0.0,27.0,16.0,0.0,0.0,1.0,15674.133999999998,14322.581,22165.898999999998,1,1
0.0,24.0,12.0,0.0,0.0,1.0,15674.133999999998,14680.645,17732.718999999997,1,1
0.0,43.0,12.0,0.0,0.0,1.0,15674.133999999998,14680.645,13831.521,1,1
0.0,25.0,16.0,0.0,0.0,1.0,15674.133999999998,15217.742,19062.673,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15674.133999999998,15217.742,15516.128999999999,1,1
0.0,34.0,12.0,1.0,0.0,1.0,15674.133999999998,15754.839,17732.718999999997,1,1
0.0,21.0,13.0,0.0,0.0,1.0,15674.133999999998,15933.871000000001,25121.352000000003,1,1
0.0,21.0,12.0,1.0,0.0,1.0,15674.133999999998,16112.903,11821.813,1,1
0.0,23.0,12.0,1.0,0.0,1.0,15674.133999999998,16202.419,19210.445,1,1
0.0,26.0,12.0,0.0,0.0,1.0,15674.133999999998,16470.968,35022.12,1,1
0.0,28.0,14.0,0.0,0.0,1.0,15674.133999999998,16757.418999999998,16254.992,1,1
0.0,26.0,17.0,0.0,0.0,1.0,15674.133999999998,16829.032,19210.445,1,1
0.0,20.0,14.0,0.0,0.0,0.0,15674.133999999998,17008.065,26599.077999999998,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15674.133999999998,17983.79,20688.172,1,1
0.0,21.0,12.0,1.0,0.0,1.0,15674.133999999998,19693.548,19210.445,1,1
0.0,41.0,12.0,0.0,0.0,1.0,15674.133999999998,19693.548,32509.985,1,1
0.0,28.0,16.0,0.0,0.0,1.0,15674.133999999998,19693.548,28815.667999999998,1,1
0.0,23.0,16.0,0.0,0.0,0.0,15674.133999999998,21483.871,26599.077999999998,1,1
0.0,22.0,12.0,0.0,0.0,1.0,15674.133999999998,22916.129,31771.121,1,1
0.0,27.0,14.0,0.0,1.0,0.0,15674.133999999998,23274.194,27337.942000000003,1,1
0.0,26.0,16.0,0.0,0.0,1.0,15674.133999999998,23274.194,29554.531000000003,1,1
0.0,54.0,12.0,0.0,0.0,1.0,15674.133999999998,25064.516,0.0,1,1
0.0,54.0,12.0,0.0,0.0,1.0,15674.133999999998,25064.516,0.0,1,1
0.0,54.0,12.0,1.0,0.0,0.0,15674.133999999998,25064.516,20688.172,1,1
0.0,37.0,16.0,0.0,0.0,0.0,15674.133999999998,26854.839,29258.986,1,1
0.0,32.0,13.0,0.0,0.0,1.0,15674.133999999998,30435.484,22018.126,1,1
0.0,29.0,12.0,0.0,0.0,1.0,15678.053,17487.871,10196.313,1,1
0.0,22.0,13.0,0.0,0.0,1.0,15870.061000000002,15826.452,35465.437999999995,1,1
0.0,23.0,12.0,1.0,0.0,1.0,15870.061000000002,30435.484,27781.26,1,1
0.0,36.0,12.0,0.0,0.0,1.0,15873.98,12727.403,17444.561999999998,1,1
0.0,21.0,13.0,0.0,0.0,1.0,15960.187,21483.871,14777.266000000001,1,1
0.0,21.0,12.0,0.0,0.0,1.0,15987.617,16291.935,14481.72,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15987.617,17903.226000000002,19505.991,1,1
0.0,28.0,12.0,1.0,0.0,1.0,15987.617,19693.548,13299.538999999999,1,1
0.0,43.0,12.0,0.0,0.0,1.0,15989.576000000001,14322.581,14777.266000000001,1,1
0.0,27.0,12.0,1.0,0.0,1.0,16011.128,16112.903,20460.602,1,1
0.0,36.0,17.0,0.0,0.0,0.0,16015.046999999999,30793.548,29584.086,1,1
0.0,23.0,12.0,0.0,0.0,1.0,16065.988000000001,4833.871,25564.67,1,1
0.0,31.0,12.0,0.0,0.0,1.0,16065.988000000001,15038.71,17732.718999999997,1,1
0.0,25.0,14.0,0.0,0.0,1.0,16065.988000000001,15217.742,18471.582,1,1
0.0,35.0,12.0,1.0,0.0,1.0,16065.988000000001,16086.048,19210.445,1,1
0.0,23.0,16.0,0.0,0.0,1.0,16065.988000000001,16829.032,20688.172,1,1
0.0,21.0,12.0,0.0,0.0,1.0,16065.988000000001,20588.71,28815.667999999998,1,1
0.0,22.0,12.0,0.0,0.0,0.0,16230.566,9846.7742,2955.4531,1,1
0.0,36.0,12.0,1.0,0.0,1.0,16261.913999999999,21304.839,22165.898999999998,1,1
0.0,21.0,12.0,0.0,0.0,1.0,16306.978000000001,18529.839,11969.585,1,1
0.0,28.0,12.0,0.0,0.0,1.0,16393.185,13298.516000000001,0.0,1,1
0.0,24.0,12.0,0.0,1.0,1.0,16457.841,8951.6129,21870.353,1,1
0.0,30.0,12.0,0.0,0.0,0.0,16457.841,14680.645,15146.697,1,1
0.0,44.0,12.0,0.0,0.0,1.0,16457.841,16112.903,17289.401,1,1
0.0,30.0,12.0,0.0,0.0,1.0,16457.841,16650.0,19949.308999999997,1,1
0.0,34.0,12.0,0.0,0.0,1.0,16457.841,16829.032,20688.172,1,1
0.0,26.0,16.0,0.0,0.0,1.0,16457.841,21483.871,40637.481,1,1
0.0,23.0,16.0,0.0,0.0,1.0,16457.841,21483.871,18471.582,1,1
0.0,20.0,12.0,0.0,0.0,0.0,16497.026,19604.032,19653.763,1,1
0.0,26.0,13.0,0.0,0.0,0.0,16653.768,3580.6452,8866.3594,1,1
0.0,21.0,12.0,1.0,0.0,1.0,16653.768,9846.7742,7388.6329,1,1
0.0,25.0,12.0,0.0,0.0,1.0,16653.768,12181.355,17732.718999999997,1,1
0.0,23.0,15.0,0.0,0.0,1.0,16653.768,13427.419,16993.856,1,1
0.0,25.0,12.0,1.0,0.0,0.0,16653.768,14859.677,22904.762000000002,1,1
0.0,28.0,16.0,0.0,0.0,1.0,16653.768,15396.774,17437.174,1,1
0.0,38.0,14.0,0.0,0.0,1.0,16653.768,16112.903,19505.991,1,1
0.0,29.0,17.0,0.0,0.0,1.0,16653.768,16112.903,17732.718999999997,1,1
0.0,24.0,17.0,0.0,0.0,1.0,16653.768,16650.0,20688.172,1,1
0.0,25.0,16.0,1.0,0.0,1.0,16653.768,17008.065,21870.353,1,1
0.0,55.0,12.0,0.0,0.0,1.0,16653.768,17545.161,16254.992,1,1
0.0,30.0,14.0,0.0,0.0,1.0,16653.768,17545.161,0.0,1,1
0.0,21.0,12.0,0.0,0.0,0.0,16653.768,17903.226000000002,19210.445,1,1
0.0,26.0,12.0,0.0,0.0,1.0,16653.768,17903.226000000002,17732.718999999997,1,1
0.0,34.0,12.0,0.0,0.0,1.0,16653.768,19532.418999999998,16254.992,1,1
0.0,22.0,12.0,0.0,0.0,1.0,16653.768,19693.548,26007.987999999998,1,1
0.0,22.0,16.0,0.0,0.0,0.0,16653.768,22737.097,37682.028,1,1
0.0,27.0,15.0,0.0,0.0,0.0,16653.768,23274.194,23643.625,1,1
0.0,26.0,12.0,0.0,0.0,0.0,16653.768,23274.194,2955.4531,1,1
0.0,26.0,16.0,0.0,0.0,1.0,16653.768,24706.452,29554.531000000003,1,1
0.0,24.0,14.0,1.0,0.0,1.0,16653.768,28466.129,40637.481,1,1
0.0,26.0,14.0,1.0,0.0,0.0,16667.483,21483.871,28815.667999999998,1,1
0.0,23.0,12.0,1.0,0.0,1.0,16708.627,10491.29,7565.9601,1,1
0.0,28.0,14.0,0.0,0.0,0.0,16849.695,12174.194,1921.0445,1,1
0.0,21.0,12.0,0.0,0.0,1.0,16849.695,15396.774,0.0,1,1
0.0,30.0,12.0,0.0,0.0,1.0,16849.695,17366.129,18978.442,1,1
0.0,24.0,12.0,0.0,0.0,1.0,16849.695,18619.355,25121.352000000003,1,1
0.0,51.0,12.0,0.0,0.0,1.0,16849.695,19693.548,17732.718999999997,1,1
0.0,21.0,14.0,0.0,0.0,0.0,16849.695,19693.548,35465.437999999995,1,1
0.0,22.0,14.0,1.0,0.0,1.0,16849.695,21125.806,24086.943,1,1
0.0,24.0,12.0,0.0,0.0,1.0,16884.961,9311.4677,23080.611,1,1
0.0,23.0,15.0,0.0,0.0,1.0,16955.495,20844.726000000002,25514.427000000003,1,1
0.0,26.0,14.0,0.0,0.0,1.0,17045.621,25064.516,38716.436,1,1
0.0,45.0,12.0,0.0,0.0,1.0,17104.398999999998,16381.452,18176.037,1,1
0.0,46.0,13.0,0.0,0.0,1.0,17241.548,15754.839,14777.266000000001,1,1
0.0,29.0,12.0,0.0,0.0,1.0,17241.548,19686.387,33544.393,1,1
0.0,26.0,14.0,0.0,0.0,1.0,17241.548,20588.71,24530.261000000002,1,1
0.0,27.0,16.0,0.0,0.0,1.0,17241.548,24885.484,22165.898999999998,1,1
0.0,26.0,14.0,0.0,0.0,1.0,17437.475,7161.2903,14771.355,1,1
0.0,20.0,15.0,0.0,0.0,1.0,17437.475,8056.4516,18471.582,1,1
0.0,23.0,12.0,0.0,0.0,1.0,17437.475,12532.258,21427.035,1,1
0.0,30.0,16.0,0.0,0.0,1.0,17437.475,17867.418999999998,15516.128999999999,1,1
0.0,24.0,12.0,0.0,0.0,1.0,17437.475,22379.032000000003,16254.992,1,1
0.0,23.0,12.0,0.0,0.0,1.0,17633.401,0.0,23643.625,1,0
0.0,34.0,12.0,0.0,0.0,1.0,17633.401,0.0,0.0,1,0
0.0,24.0,12.0,0.0,1.0,1.0,17633.401,4848.1935,22165.898999999998,1,1
0.0,43.0,12.0,1.0,0.0,1.0,17633.401,10741.935,21858.531000000003,1,1
0.0,28.0,14.0,1.0,0.0,1.0,17633.401,12532.258,16254.992,1,1
0.0,20.0,12.0,0.0,0.0,1.0,17633.401,15217.742,28815.667999999998,1,1
0.0,23.0,12.0,1.0,0.0,1.0,17633.401,15217.742,15516.128999999999,1,1
0.0,27.0,14.0,1.0,0.0,1.0,17633.401,16112.903,26599.077999999998,1,1
0.0,53.0,12.0,0.0,0.0,1.0,17633.401,16112.903,19210.445,1,1
0.0,28.0,16.0,0.0,0.0,1.0,17633.401,16112.903,22165.898999999998,1,1
0.0,26.0,12.0,0.0,0.0,1.0,17633.401,16112.903,25121.352000000003,1,1
0.0,25.0,15.0,0.0,0.0,1.0,17633.401,16112.903,18619.355,1,1
0.0,29.0,14.0,0.0,0.0,1.0,17633.401,17187.096999999998,19699.573,1,1
0.0,26.0,12.0,1.0,0.0,1.0,17633.401,17416.258,23643.625,1,1
0.0,55.0,16.0,0.0,0.0,1.0,17633.401,17903.226000000002,22165.898999999998,1,1
0.0,22.0,12.0,0.0,1.0,1.0,17633.401,17903.226000000002,14777.266000000001,1,1
0.0,33.0,12.0,0.0,0.0,1.0,17633.401,17903.226000000002,15811.673999999999,1,1
0.0,34.0,14.0,0.0,1.0,1.0,17633.401,17903.226000000002,8866.3594,1,1
0.0,24.0,12.0,0.0,0.0,1.0,17633.401,18440.323,19949.308999999997,1,1
0.0,24.0,12.0,0.0,0.0,1.0,17633.401,18750.048,32509.985,1,1
0.0,26.0,12.0,1.0,0.0,1.0,17633.401,18798.387,18471.582,1,1
0.0,45.0,12.0,0.0,0.0,1.0,17633.401,18798.387,19949.308999999997,1,1
0.0,22.0,12.0,0.0,0.0,1.0,17633.401,19693.548,23643.625,1,1
0.0,55.0,14.0,0.0,0.0,1.0,17633.401,19693.548,2068.8172,1,1
0.0,24.0,12.0,0.0,0.0,1.0,17633.401,19693.548,11526.267,1,1
0.0,23.0,12.0,0.0,0.0,1.0,17633.401,21546.532000000003,4433.1797,1,1
0.0,24.0,13.0,1.0,0.0,0.0,17633.401,25064.516,22165.898999999998,1,1
0.0,31.0,13.0,0.0,0.0,1.0,17633.401,25064.516,23643.625,1,1
0.0,43.0,12.0,0.0,0.0,1.0,17633.401,26854.839,28076.805,1,1
0.0,43.0,12.0,0.0,0.0,1.0,17633.401,26854.839,28076.805,1,1
0.0,23.0,12.0,1.0,0.0,1.0,17672.587,14322.581,12294.685,1,1
0.0,22.0,12.0,0.0,0.0,1.0,17703.935,12532.258,20688.172,1,1
0.0,30.0,12.0,1.0,0.0,1.0,17760.754,17366.129,19210.445,1,1
0.0,28.0,12.0,0.0,0.0,0.0,17829.328,5012.9032,16240.215,1,1
0.0,28.0,12.0,0.0,0.0,1.0,17829.328,11100.0,20688.172,1,1
0.0,21.0,12.0,0.0,0.0,0.0,17829.328,12945.823,26599.077999999998,1,1
0.0,28.0,13.0,0.0,0.0,1.0,17876.35,15396.774,22452.577999999998,1,1
0.0,25.0,14.0,0.0,0.0,1.0,17939.047,14322.581,9974.6544,1,1
0.0,54.0,12.0,0.0,0.0,1.0,18025.255,18798.387,23643.625,1,1
0.0,26.0,16.0,0.0,0.0,1.0,18025.255,19872.581000000002,20983.717,1,1
0.0,26.0,16.0,0.0,0.0,1.0,18025.255,23274.194,28076.805,1,1
0.0,49.0,13.0,0.0,0.0,1.0,18221.181,17903.226000000002,17732.718999999997,1,1
0.0,21.0,13.0,1.0,0.0,0.0,18221.181,21125.806,21870.353,1,1
0.0,26.0,16.0,0.0,0.0,1.0,18221.181,22379.032000000003,18471.582,1,1
0.0,30.0,12.0,1.0,0.0,1.0,18338.737,25422.581000000002,22165.898999999998,1,1
0.0,21.0,13.0,0.0,0.0,1.0,18417.108,8951.6129,27337.942000000003,1,1
0.0,33.0,12.0,0.0,0.0,1.0,18417.108,12890.323,20688.172,1,1
0.0,33.0,12.0,0.0,0.0,1.0,18417.108,14412.097,20688.172,1,1
0.0,40.0,12.0,0.0,0.0,1.0,18417.108,17545.161,17289.401,1,1
0.0,27.0,16.0,0.0,0.0,1.0,18417.108,18798.387,25860.215,1,1
0.0,21.0,12.0,0.0,0.0,1.0,18417.108,19693.548,28224.577999999998,1,1
0.0,31.0,12.0,0.0,0.0,1.0,18593.442,14814.919,16254.992,1,1
0.0,27.0,14.0,1.0,0.0,1.0,18613.035,0.0,13299.538999999999,1,0
0.0,47.0,17.0,0.0,0.0,1.0,18613.035,10025.806,35465.437999999995,1,1
0.0,32.0,12.0,1.0,0.0,1.0,18613.035,16112.903,17732.718999999997,1,1
0.0,28.0,12.0,1.0,0.0,0.0,18613.035,17008.065,19949.308999999997,1,1
0.0,35.0,14.0,0.0,0.0,1.0,18613.035,19693.548,22424.501,1,1
0.0,26.0,14.0,0.0,0.0,1.0,18613.035,19693.548,28076.805,1,1
0.0,37.0,12.0,0.0,0.0,1.0,18613.035,21483.871,23052.535,1,1
0.0,23.0,12.0,0.0,0.0,0.0,18613.035,23274.194,32953.303,1,1
0.0,44.0,12.0,1.0,0.0,1.0,18613.035,23632.257999999998,19210.445,1,1
0.0,44.0,12.0,1.0,0.0,1.0,18613.035,23632.257999999998,19210.445,1,1
0.0,36.0,12.0,1.0,0.0,1.0,18613.035,25064.516,33692.166,1,1
0.0,26.0,12.0,0.0,0.0,1.0,18677.69,18261.29,24973.578999999998,1,1
0.0,23.0,14.0,0.0,0.0,1.0,18722.754,21662.903,28076.805,1,1
0.0,32.0,13.0,1.0,0.0,1.0,18808.961,14143.548,26599.077999999998,1,1
0.0,33.0,12.0,0.0,0.0,0.0,18808.961,16028.758,17502.194,1,1
0.0,37.0,12.0,1.0,0.0,1.0,18808.961,16112.903,32509.985,1,1
0.0,27.0,12.0,0.0,0.0,1.0,18808.961,17187.096999999998,19505.991,1,1
0.0,43.0,12.0,0.0,0.0,1.0,18808.961,17903.226000000002,26155.76,1,1
0.0,27.0,16.0,0.0,0.0,1.0,18808.961,17903.226000000002,18471.582,1,1
0.0,24.0,12.0,0.0,0.0,1.0,18808.961,17903.226000000002,18323.81,1,1
0.0,24.0,12.0,0.0,0.0,1.0,18808.961,18798.387,23052.535,1,1
0.0,34.0,12.0,1.0,0.0,0.0,18848.147,30435.484,12560.676000000001,1,1
0.0,42.0,12.0,0.0,0.0,1.0,18879.495,17008.065,19210.445,1,1
0.0,24.0,13.0,1.0,0.0,1.0,18881.453999999998,16112.903,12560.676000000001,1,1
0.0,27.0,12.0,0.0,0.0,1.0,18924.558,11995.161,22165.898999999998,1,1
0.0,23.0,12.0,1.0,0.0,1.0,19004.888,13427.419,13299.538999999999,1,1
0.0,26.0,16.0,0.0,0.0,1.0,19004.888,16112.903,26599.077999999998,1,1
0.0,27.0,12.0,1.0,0.0,1.0,19004.888,19693.548,19210.445,1,1
0.0,37.0,12.0,1.0,0.0,1.0,19004.888,25959.677000000003,25860.215,1,1
0.0,37.0,12.0,0.0,0.0,1.0,19016.644,20893.065,16993.856,1,1
0.0,26.0,12.0,0.0,1.0,1.0,19055.828999999998,0.0,13299.538999999999,1,0
0.0,23.0,12.0,0.0,0.0,1.0,19096.974,20683.596999999998,16993.856,1,1
0.0,26.0,13.0,0.0,0.0,1.0,19200.815,14680.645,18471.582,1,1
0.0,27.0,16.0,0.0,0.0,1.0,19200.815,17688.387,0.0,1,1
0.0,27.0,12.0,0.0,0.0,0.0,19200.815,19514.516,23643.625,1,1
