treatment,age,education,black,hispanic,married,RE74,RE75,change_earnings,pos74,pos75
0.0,20.0,12.0,0.0,0.0,1.0,12931.161,2363.2258,1846.1050000000014,1,1
0.0,26.0,12.0,0.0,0.0,1.0,12931.161,11100.0,9234.737999999998,1,1
0.0,25.0,17.0,0.0,0.0,1.0,12935.079,22379.032000000003,24008.085,1,1
0.0,24.0,12.0,0.0,0.0,1.0,13029.124,13964.516000000001,28542.280000000002,1,1
0.0,22.0,12.0,0.0,0.0,1.0,13127.088,8951.6129,467.9959999999992,1,1
0.0,27.0,17.0,0.0,0.0,1.0,13127.088,10741.935,16427.443000000003,1,1
0.0,26.0,12.0,0.0,0.0,1.0,13127.088,12174.194,-439.3279999999995,1,1
0.0,27.0,12.0,1.0,0.0,1.0,13127.088,12353.226,-1600.821,1,1
0.0,19.0,12.0,0.0,0.0,1.0,13127.088,12532.258,11255.399999999998,1,1
0.0,29.0,17.0,0.0,0.0,1.0,13127.088,19693.548,-13127.088,1,1
0.0,20.0,12.0,0.0,0.0,1.0,13244.643999999998,8772.5806,4044.7570000000032,1,1
0.0,25.0,12.0,0.0,0.0,1.0,13291.666000000001,14202.628999999999,1485.6000000000004,1,1
0.0,29.0,16.0,0.0,0.0,1.0,13323.014,5370.9677,4409.704999999998,1,1
0.0,23.0,14.0,0.0,0.0,0.0,13323.014,12174.194,1454.2520000000022,1,1
0.0,28.0,12.0,0.0,0.0,1.0,13323.014,12532.258,-2387.8369999999995,1,1
0.0,30.0,14.0,0.0,0.0,1.0,13323.014,14322.581,1454.2520000000022,1,1
0.0,26.0,16.0,1.0,0.0,1.0,13323.014,19693.548,6611.5170000000035,1,1
0.0,24.0,12.0,0.0,1.0,1.0,13493.47,16470.968,7541.967999999999,1,1
0.0,22.0,12.0,1.0,0.0,1.0,13518.941,13427.419,-958.2649999999994,1,1
0.0,27.0,12.0,0.0,0.0,1.0,13597.312,15833.613000000001,-350.97099999999955,1,1
0.0,22.0,12.0,1.0,0.0,1.0,13665.886,17903.226000000002,-366.3470000000016,1,1
0.0,42.0,13.0,0.0,0.0,1.0,13701.153,0.0,20286.558000000005,1,0
0.0,22.0,12.0,1.0,0.0,1.0,13714.868,0.0,-13049.89104,1,0
0.0,47.0,12.0,0.0,0.0,1.0,13714.868,0.0,-1154.191999999999,1,0
0.0,26.0,12.0,0.0,0.0,1.0,13714.868,716.12903,9189.894000000002,1,1
0.0,21.0,12.0,0.0,0.0,1.0,13714.868,3222.5806,323.53399999999965,1,1
0.0,25.0,16.0,0.0,0.0,0.0,13714.868,6042.3387,-13714.868,1,1
0.0,25.0,12.0,1.0,0.0,1.0,13714.868,8235.4839,4017.850999999997,1,1
0.0,23.0,12.0,0.0,0.0,0.0,13714.868,10741.935,2244.5789999999997,1,1
0.0,33.0,12.0,1.0,0.0,0.0,13714.868,11100.0,-4109.6453,1,1
0.0,55.0,16.0,1.0,0.0,1.0,13714.868,11995.161,9816.449999999999,1,1
0.0,47.0,12.0,1.0,0.0,1.0,13714.868,12433.79,1062.398000000001,1,1
0.0,20.0,12.0,1.0,0.0,1.0,13714.868,12532.258,-4848.508600000001,1,1
0.0,26.0,12.0,1.0,0.0,1.0,13714.868,12532.258,-1893.0550000000003,1,1
0.0,31.0,12.0,0.0,0.0,1.0,13714.868,12532.258,1062.398000000001,1,1
0.0,30.0,12.0,0.0,0.0,1.0,13714.868,12532.258,-11151.0124,1,1
0.0,21.0,12.0,1.0,0.0,0.0,13714.868,13339.694,-2062.9940000000006,1,1
0.0,28.0,17.0,0.0,0.0,1.0,13714.868,13427.419,-6887.7712,1,1
0.0,24.0,12.0,0.0,0.0,1.0,13714.868,13427.419,4017.850999999997,1,1
0.0,28.0,12.0,0.0,0.0,1.0,13714.868,13606.452,5495.576999999999,1,1
0.0,23.0,12.0,0.0,0.0,0.0,13714.868,14322.581,8451.030999999997,1,1
0.0,35.0,12.0,0.0,0.0,0.0,13714.868,15038.71,12884.209999999997,1,1
0.0,27.0,14.0,0.0,0.0,1.0,13714.868,15217.742,-267.5560000000005,1,1
0.0,23.0,12.0,0.0,0.0,1.0,13714.868,15754.839,10490.293,1,1
0.0,24.0,12.0,1.0,0.0,1.0,13714.868,16112.903,2540.124,1,1
0.0,24.0,12.0,0.0,0.0,1.0,13714.868,16112.903,2540.124,1,1
0.0,39.0,12.0,1.0,0.0,1.0,13714.868,17008.065,914.625,1,1
0.0,33.0,12.0,0.0,0.0,1.0,13714.868,18082.258,12367.006,1,1
0.0,45.0,14.0,0.0,0.0,1.0,13714.868,19102.742,16430.754,1,1
0.0,45.0,14.0,0.0,0.0,1.0,13714.868,19102.742,16430.754,1,1
0.0,27.0,12.0,1.0,0.0,1.0,13714.868,19425.0,12145.347,1,1
0.0,45.0,17.0,0.0,0.0,1.0,13714.868,23095.161,-7065.098400000001,1,1
0.0,23.0,16.0,0.0,0.0,0.0,13714.868,25601.612999999998,17908.481,1,1
0.0,26.0,17.0,0.0,0.0,1.0,13714.868,29540.322999999997,15839.663000000002,1,1
0.0,27.0,14.0,1.0,0.0,0.0,13812.831,17036.71,6875.3409999999985,1,1
0.0,21.0,14.0,0.0,0.0,1.0,13832.423999999999,8777.9516,-13241.333369999998,1,1
0.0,20.0,12.0,0.0,0.0,1.0,13902.957,14322.581,5750.805999999999,1,1
0.0,29.0,12.0,0.0,0.0,1.0,13910.794,7161.2903,5299.651,1,1
0.0,22.0,12.0,0.0,1.0,1.0,13910.794,8611.4516,2307.254999999999,1,1
0.0,24.0,12.0,0.0,0.0,0.0,13910.794,13427.419,5299.651,1,1
0.0,27.0,12.0,0.0,0.0,1.0,13910.794,14859.677,1162.0170000000016,1,1
0.0,23.0,12.0,0.0,0.0,1.0,14063.617,11100.0,713.6490000000013,1,1
0.0,24.0,16.0,0.0,0.0,1.0,14067.536,24706.452,23762.264000000003,1,1
0.0,23.0,16.0,0.0,0.0,0.0,14106.721000000001,6266.129,-11151.2679,1,1
0.0,33.0,14.0,0.0,0.0,1.0,14106.721000000001,14322.581,3625.997999999996,1,1
0.0,21.0,12.0,0.0,0.0,0.0,14106.721000000001,17903.226000000002,8059.177999999996,1,1
0.0,23.0,12.0,0.0,0.0,1.0,14106.721000000001,23453.226000000002,-14106.721000000001,1,1
0.0,20.0,12.0,1.0,0.0,1.0,14322.24,17903.226000000002,455.02600000000166,1,1
0.0,24.0,12.0,0.0,0.0,1.0,14373.181,19693.548,-6984.548100000001,1,1
0.0,29.0,12.0,1.0,0.0,1.0,14392.774,15396.774,384.492000000002,1,1
0.0,34.0,12.0,0.0,0.0,1.0,14498.573999999999,14322.581,-4450.032999999999,1,1
0.0,44.0,12.0,0.0,0.0,1.0,14498.573999999999,14424.628999999999,80.6760000000013,1,1
0.0,23.0,12.0,0.0,0.0,1.0,14498.573999999999,19335.484,4711.871000000001,1,1
0.0,26.0,14.0,1.0,0.0,1.0,14506.411,17187.096999999998,7171.838,1,1
0.0,51.0,12.0,0.0,0.0,1.0,14533.841,19245.968,3198.877999999997,1,1
0.0,41.0,12.0,0.0,0.0,1.0,14684.705,23274.194,11914.372999999998,1,1
0.0,37.0,13.0,0.0,0.0,1.0,14694.501,8951.6129,3038.217999999997,1,1
0.0,26.0,16.0,0.0,0.0,1.0,14694.501,11637.097,5993.6709999999985,1,1
0.0,24.0,12.0,1.0,0.0,1.0,14694.501,11816.128999999999,-2872.688,1,1
0.0,22.0,14.0,1.0,0.0,1.0,14694.501,12532.258,6702.98,1,1
0.0,27.0,12.0,1.0,0.0,1.0,14694.501,13427.419,-614.7220000000016,1,1
0.0,23.0,13.0,0.0,0.0,1.0,14694.501,14322.581,5993.6709999999985,1,1
0.0,27.0,12.0,0.0,0.0,1.0,14694.501,14322.581,4515.9439999999995,1,1
0.0,28.0,12.0,1.0,0.0,1.0,14694.501,14859.677,4515.9439999999995,1,1
0.0,21.0,12.0,0.0,0.0,1.0,14694.501,15217.742,8949.124,1,1
0.0,28.0,12.0,0.0,0.0,1.0,14694.501,15933.871000000001,-14694.501,1,1
0.0,22.0,13.0,0.0,0.0,1.0,14694.501,16112.903,-14694.501,1,1
0.0,20.0,12.0,0.0,0.0,1.0,14694.501,16112.903,11904.576999999997,1,1
0.0,24.0,16.0,0.0,0.0,1.0,14694.501,16470.968,12643.441000000003,1,1
0.0,22.0,12.0,0.0,0.0,1.0,14694.501,16829.032,7175.851999999999,1,1
0.0,27.0,12.0,0.0,1.0,1.0,14694.501,16829.032,23135.299000000003,1,1
0.0,35.0,12.0,1.0,0.0,1.0,14694.501,17187.096999999998,6584.761999999999,1,1
0.0,23.0,16.0,0.0,0.0,1.0,14694.501,19693.548,14860.030000000002,1,1
0.0,22.0,16.0,0.0,0.0,1.0,14694.501,19693.548,-11739.0479,1,1
0.0,23.0,16.0,0.0,0.0,1.0,14694.501,23274.194,10426.851000000002,1,1
0.0,20.0,12.0,0.0,0.0,1.0,14694.501,26854.839,16337.756999999998,1,1
0.0,22.0,12.0,1.0,0.0,1.0,14790.505,14680.645,-752.1029999999992,1,1
0.0,24.0,12.0,0.0,0.0,1.0,14890.428,719.7096799999999,13072.592,1,1
0.0,26.0,12.0,0.0,0.0,1.0,14890.428,10741.935,-14890.428,1,1
0.0,42.0,12.0,1.0,0.0,1.0,14988.391000000001,11185.935,-14988.391000000001,1,1
0.0,28.0,15.0,0.0,0.0,1.0,15082.436000000002,18619.355,-1095.7540000000026,1,1
0.0,24.0,13.0,0.0,0.0,1.0,15282.281,14322.581,17227.703999999998,1,1
0.0,50.0,12.0,0.0,0.0,1.0,15282.281,14322.581,-2130.514000000001,1,1
0.0,50.0,12.0,0.0,0.0,1.0,15282.281,14322.581,-2130.514000000001,1,1
0.0,28.0,13.0,0.0,0.0,1.0,15282.281,14322.581,-1243.8790000000008,1,1
0.0,25.0,12.0,0.0,0.0,1.0,15282.281,16112.903,9839.071000000002,1,1
0.0,31.0,12.0,1.0,0.0,0.0,15282.281,17903.226000000002,-505.0149999999994,1,1
0.0,32.0,16.0,1.0,0.0,1.0,15282.281,19693.548,12794.524,1,1
0.0,22.0,12.0,0.0,0.0,1.0,15282.281,19693.548,6588.071999999998,1,1
0.0,22.0,13.0,1.0,0.0,1.0,15403.756000000001,14320.79,3256.9749999999985,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15411.593,8951.6129,-4328.644000000002,1,1
0.0,22.0,12.0,0.0,0.0,1.0,15478.208,8951.6129,-1292.0330000000013,1,1
0.0,29.0,12.0,0.0,0.0,0.0,15478.208,14370.919,-2862.8560000000016,1,1
0.0,53.0,17.0,0.0,0.0,1.0,15478.208,16399.355,185.6939999999995,1,1
0.0,25.0,12.0,0.0,0.0,1.0,15478.208,17724.194,15849.595,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15478.208,18175.355,4471.100999999997,1,1
0.0,24.0,16.0,0.0,0.0,0.0,15587.927,19505.565,3622.518,1,1
0.0,27.0,17.0,0.0,0.0,0.0,15674.133999999998,0.0,25702.21,1,0
0.0,46.0,12.0,0.0,0.0,1.0,15674.133999999998,734.03226,5014.0380000000005,1,1
0.0,25.0,12.0,1.0,0.0,1.0,15674.133999999998,3738.1935,-5161.5869999999995,1,1
0.0,21.0,13.0,0.0,0.0,0.0,15674.133999999998,4946.6613,-13940.760699999999,1,1
0.0,37.0,12.0,0.0,0.0,1.0,15674.133999999998,8951.6129,12402.671000000002,1,1
0.0,37.0,12.0,0.0,0.0,1.0,15674.133999999998,8951.6129,12402.671000000002,1,1
0.0,28.0,15.0,1.0,0.0,1.0,15674.133999999998,9452.9032,15358.124,1,1
0.0,22.0,12.0,0.0,0.0,0.0,15674.133999999998,10741.935,13289.307000000004,1,1
0.0,22.0,12.0,0.0,0.0,0.0,15674.133999999998,11637.097,5014.0380000000005,1,1
0.0,27.0,12.0,0.0,0.0,1.0,15674.133999999998,12532.258,3536.3110000000015,1,1
0.0,21.0,13.0,1.0,0.0,1.0,15674.133999999998,12532.258,9447.218000000004,1,1
0.0,49.0,16.0,0.0,0.0,1.0,15674.133999999998,12890.323,2058.584999999999,1,1
0.0,26.0,12.0,0.0,0.0,1.0,15674.133999999998,13427.419,-15674.133999999998,1,1
0.0,33.0,14.0,0.0,0.0,1.0,15674.133999999998,13427.419,-1783.503999999999,1,1
0.0,28.0,15.0,0.0,0.0,1.0,15674.133999999998,13785.483999999999,285.3130000000019,1,1
0.0,29.0,17.0,0.0,0.0,1.0,15674.133999999998,14143.548,10186.081000000002,1,1
0.0,54.0,16.0,1.0,0.0,1.0,15674.133999999998,14322.581,-3852.320999999998,1,1
0.0,25.0,14.0,0.0,1.0,1.0,15674.133999999998,14322.581,5028.815000000002,1,1
0.0,32.0,12.0,0.0,0.0,1.0,15674.133999999998,14322.581,-2374.5949999999993,1,1
0.0,40.0,12.0,0.0,0.0,1.0,15674.133999999998,14322.581,580.858000000002,1,1
0.0,40.0,12.0,0.0,0.0,1.0,15674.133999999998,14322.581,580.858000000002,1,1
0.0,27.0,16.0,0.0,0.0,1.0,15674.133999999998,14322.581,6491.764999999999,1,1
0.0,24.0,12.0,0.0,0.0,1.0,15674.133999999998,14680.645,2058.584999999999,1,1
0.0,43.0,12.0,0.0,0.0,1.0,15674.133999999998,14680.645,-1842.6129999999976,1,1
0.0,25.0,16.0,0.0,0.0,1.0,15674.133999999998,15217.742,3388.5390000000007,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15674.133999999998,15217.742,-158.0049999999992,1,1
0.0,34.0,12.0,1.0,0.0,1.0,15674.133999999998,15754.839,2058.584999999999,1,1
0.0,21.0,13.0,0.0,0.0,1.0,15674.133999999998,15933.871000000001,9447.218000000004,1,1
0.0,21.0,12.0,1.0,0.0,1.0,15674.133999999998,16112.903,-3852.320999999998,1,1
0.0,23.0,12.0,1.0,0.0,1.0,15674.133999999998,16202.419,3536.3110000000015,1,1
0.0,26.0,12.0,0.0,0.0,1.0,15674.133999999998,16470.968,19347.986000000004,1,1
0.0,28.0,14.0,0.0,0.0,1.0,15674.133999999998,16757.418999999998,580.858000000002,1,1
0.0,26.0,17.0,0.0,0.0,1.0,15674.133999999998,16829.032,3536.3110000000015,1,1
0.0,20.0,14.0,0.0,0.0,0.0,15674.133999999998,17008.065,10924.944,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15674.133999999998,17983.79,5014.0380000000005,1,1
0.0,21.0,12.0,1.0,0.0,1.0,15674.133999999998,19693.548,3536.3110000000015,1,1
0.0,41.0,12.0,0.0,0.0,1.0,15674.133999999998,19693.548,16835.851000000002,1,1
0.0,28.0,16.0,0.0,0.0,1.0,15674.133999999998,19693.548,13141.534,1,1
0.0,23.0,16.0,0.0,0.0,0.0,15674.133999999998,21483.871,10924.944,1,1
0.0,22.0,12.0,0.0,0.0,1.0,15674.133999999998,22916.129,16096.987000000001,1,1
0.0,27.0,14.0,0.0,1.0,0.0,15674.133999999998,23274.194,11663.808000000005,1,1
0.0,26.0,16.0,0.0,0.0,1.0,15674.133999999998,23274.194,13880.397000000004,1,1
0.0,54.0,12.0,0.0,0.0,1.0,15674.133999999998,25064.516,-15674.133999999998,1,1
0.0,54.0,12.0,0.0,0.0,1.0,15674.133999999998,25064.516,-15674.133999999998,1,1
0.0,54.0,12.0,1.0,0.0,0.0,15674.133999999998,25064.516,5014.0380000000005,1,1
0.0,37.0,16.0,0.0,0.0,0.0,15674.133999999998,26854.839,13584.852000000003,1,1
0.0,32.0,13.0,0.0,0.0,1.0,15674.133999999998,30435.484,6343.992000000002,1,1
0.0,29.0,12.0,0.0,0.0,1.0,15678.053,17487.871,-5481.74,1,1
0.0,22.0,13.0,0.0,0.0,1.0,15870.061000000002,15826.452,19595.376999999993,1,1
0.0,23.0,12.0,1.0,0.0,1.0,15870.061000000002,30435.484,11911.198999999997,1,1
0.0,36.0,12.0,0.0,0.0,1.0,15873.98,12727.403,1570.5819999999985,1,1
0.0,21.0,13.0,0.0,0.0,1.0,15960.187,21483.871,-1182.9209999999985,1,1
0.0,21.0,12.0,0.0,0.0,1.0,15987.617,16291.935,-1505.8970000000008,1,1
0.0,26.0,12.0,1.0,0.0,1.0,15987.617,17903.226000000002,3518.3740000000016,1,1
0.0,28.0,12.0,1.0,0.0,1.0,15987.617,19693.548,-2688.0780000000013,1,1
0.0,43.0,12.0,0.0,0.0,1.0,15989.576000000001,14322.581,-1212.3099999999995,1,1
0.0,27.0,12.0,1.0,0.0,1.0,16011.128,16112.903,4449.473999999998,1,1
0.0,36.0,17.0,0.0,0.0,0.0,16015.046999999999,30793.548,13569.039,1,1
0.0,23.0,12.0,0.0,0.0,1.0,16065.988000000001,4833.871,9498.681999999997,1,1
0.0,31.0,12.0,0.0,0.0,1.0,16065.988000000001,15038.71,1666.7309999999961,1,1
0.0,25.0,14.0,0.0,0.0,1.0,16065.988000000001,15217.742,2405.5939999999973,1,1
0.0,35.0,12.0,1.0,0.0,1.0,16065.988000000001,16086.048,3144.4569999999985,1,1
0.0,23.0,16.0,0.0,0.0,1.0,16065.988000000001,16829.032,4622.1839999999975,1,1
0.0,21.0,12.0,0.0,0.0,1.0,16065.988000000001,20588.71,12749.679999999997,1,1
0.0,22.0,12.0,0.0,0.0,0.0,16230.566,9846.7742,-13275.1129,1,1
0.0,36.0,12.0,1.0,0.0,1.0,16261.913999999999,21304.839,5903.984999999999,1,1
0.0,21.0,12.0,0.0,0.0,1.0,16306.978000000001,18529.839,-4337.393000000002,1,1
0.0,28.0,12.0,0.0,0.0,1.0,16393.185,13298.516000000001,-16393.185,1,1
0.0,24.0,12.0,0.0,1.0,1.0,16457.841,8951.6129,5412.511999999999,1,1
0.0,30.0,12.0,0.0,0.0,0.0,16457.841,14680.645,-1311.1440000000002,1,1
0.0,44.0,12.0,0.0,0.0,1.0,16457.841,16112.903,831.5600000000013,1,1
0.0,30.0,12.0,0.0,0.0,1.0,16457.841,16650.0,3491.467999999997,1,1
0.0,34.0,12.0,0.0,0.0,1.0,16457.841,16829.032,4230.330999999998,1,1
0.0,26.0,16.0,0.0,0.0,1.0,16457.841,21483.871,24179.64,1,1
0.0,23.0,16.0,0.0,0.0,1.0,16457.841,21483.871,2013.7409999999982,1,1
0.0,20.0,12.0,0.0,0.0,0.0,16497.026,19604.032,3156.7369999999974,1,1
0.0,26.0,13.0,0.0,0.0,0.0,16653.768,3580.6452,-7787.408600000001,1,1
0.0,21.0,12.0,1.0,0.0,1.0,16653.768,9846.7742,-9265.1351,1,1
0.0,25.0,12.0,0.0,0.0,1.0,16653.768,12181.355,1078.9509999999973,1,1
0.0,23.0,15.0,0.0,0.0,1.0,16653.768,13427.419,340.08799999999974,1,1
0.0,25.0,12.0,1.0,0.0,0.0,16653.768,14859.677,6250.994000000002,1,1
0.0,28.0,16.0,0.0,0.0,1.0,16653.768,15396.774,783.405999999999,1,1
0.0,38.0,14.0,0.0,0.0,1.0,16653.768,16112.903,2852.223000000002,1,1
0.0,29.0,17.0,0.0,0.0,1.0,16653.768,16112.903,1078.9509999999973,1,1
0.0,24.0,17.0,0.0,0.0,1.0,16653.768,16650.0,4034.4039999999986,1,1
0.0,25.0,16.0,1.0,0.0,1.0,16653.768,17008.065,5216.584999999999,1,1
0.0,55.0,12.0,0.0,0.0,1.0,16653.768,17545.161,-398.77599999999984,1,1
0.0,30.0,14.0,0.0,0.0,1.0,16653.768,17545.161,-16653.768,1,1
0.0,21.0,12.0,0.0,0.0,0.0,16653.768,17903.226000000002,2556.6769999999997,1,1
0.0,26.0,12.0,0.0,0.0,1.0,16653.768,17903.226000000002,1078.9509999999973,1,1
0.0,34.0,12.0,0.0,0.0,1.0,16653.768,19532.418999999998,-398.77599999999984,1,1
0.0,22.0,12.0,0.0,0.0,1.0,16653.768,19693.548,9354.219999999998,1,1
0.0,22.0,16.0,0.0,0.0,0.0,16653.768,22737.097,21028.26,1,1
0.0,27.0,15.0,0.0,0.0,0.0,16653.768,23274.194,6989.857,1,1
0.0,26.0,12.0,0.0,0.0,0.0,16653.768,23274.194,-13698.3149,1,1
0.0,26.0,16.0,0.0,0.0,1.0,16653.768,24706.452,12900.763000000003,1,1
0.0,24.0,14.0,1.0,0.0,1.0,16653.768,28466.129,23983.713,1,1
0.0,26.0,14.0,1.0,0.0,0.0,16667.483,21483.871,12148.184999999998,1,1
0.0,23.0,12.0,1.0,0.0,1.0,16708.627,10491.29,-9142.6669,1,1
0.0,28.0,14.0,0.0,0.0,0.0,16849.695,12174.194,-14928.6505,1,1
0.0,21.0,12.0,0.0,0.0,1.0,16849.695,15396.774,-16849.695,1,1
0.0,30.0,12.0,0.0,0.0,1.0,16849.695,17366.129,2128.7469999999994,1,1
0.0,24.0,12.0,0.0,0.0,1.0,16849.695,18619.355,8271.657000000003,1,1
0.0,51.0,12.0,0.0,0.0,1.0,16849.695,19693.548,883.0239999999976,1,1
0.0,21.0,14.0,0.0,0.0,0.0,16849.695,19693.548,18615.742999999995,1,1
0.0,22.0,14.0,1.0,0.0,1.0,16849.695,21125.806,7237.248,1,1
0.0,24.0,12.0,0.0,0.0,1.0,16884.961,9311.4677,6195.6500000000015,1,1
0.0,23.0,15.0,0.0,0.0,1.0,16955.495,20844.726000000002,8558.932000000004,1,1
0.0,26.0,14.0,0.0,0.0,1.0,17045.621,25064.516,21670.815000000002,1,1
0.0,45.0,12.0,0.0,0.0,1.0,17104.398999999998,16381.452,1071.6380000000026,1,1
0.0,46.0,13.0,0.0,0.0,1.0,17241.548,15754.839,-2464.2819999999974,1,1
0.0,29.0,12.0,0.0,0.0,1.0,17241.548,19686.387,16302.844999999998,1,1
0.0,26.0,14.0,0.0,0.0,1.0,17241.548,20588.71,7288.713000000003,1,1
0.0,27.0,16.0,0.0,0.0,1.0,17241.548,24885.484,4924.350999999999,1,1
0.0,26.0,14.0,0.0,0.0,1.0,17437.475,7161.2903,-2666.119999999999,1,1
0.0,20.0,15.0,0.0,0.0,1.0,17437.475,8056.4516,1034.107,1,1
0.0,23.0,12.0,0.0,0.0,1.0,17437.475,12532.258,3989.5600000000013,1,1
0.0,30.0,16.0,0.0,0.0,1.0,17437.475,17867.418999999998,-1921.3459999999995,1,1
0.0,24.0,12.0,0.0,0.0,1.0,17437.475,22379.032000000003,-1182.4829999999984,1,1
0.0,23.0,12.0,0.0,0.0,1.0,17633.401,0.0,6010.223999999998,1,0
0.0,34.0,12.0,0.0,0.0,1.0,17633.401,0.0,-17633.401,1,0
0.0,24.0,12.0,0.0,1.0,1.0,17633.401,4848.1935,4532.497999999996,1,1
0.0,43.0,12.0,1.0,0.0,1.0,17633.401,10741.935,4225.130000000001,1,1
0.0,28.0,14.0,1.0,0.0,1.0,17633.401,12532.258,-1378.4090000000015,1,1
0.0,20.0,12.0,0.0,0.0,1.0,17633.401,15217.742,11182.266999999996,1,1
0.0,23.0,12.0,1.0,0.0,1.0,17633.401,15217.742,-2117.2720000000027,1,1
0.0,27.0,14.0,1.0,0.0,1.0,17633.401,16112.903,8965.676999999996,1,1
0.0,53.0,12.0,0.0,0.0,1.0,17633.401,16112.903,1577.043999999998,1,1
0.0,28.0,16.0,0.0,0.0,1.0,17633.401,16112.903,4532.497999999996,1,1
0.0,26.0,12.0,0.0,0.0,1.0,17633.401,16112.903,7487.951000000001,1,1
0.0,25.0,15.0,0.0,0.0,1.0,17633.401,16112.903,985.9539999999979,1,1
0.0,29.0,14.0,0.0,0.0,1.0,17633.401,17187.096999999998,2066.1719999999987,1,1
0.0,26.0,12.0,1.0,0.0,1.0,17633.401,17416.258,6010.223999999998,1,1
0.0,55.0,16.0,0.0,0.0,1.0,17633.401,17903.226000000002,4532.497999999996,1,1
0.0,22.0,12.0,0.0,1.0,1.0,17633.401,17903.226000000002,-2856.135,1,1
0.0,33.0,12.0,0.0,0.0,1.0,17633.401,17903.226000000002,-1821.7270000000026,1,1
0.0,34.0,14.0,0.0,1.0,1.0,17633.401,17903.226000000002,-8767.041600000002,1,1
0.0,24.0,12.0,0.0,0.0,1.0,17633.401,18440.323,2315.907999999996,1,1
0.0,24.0,12.0,0.0,0.0,1.0,17633.401,18750.048,14876.583999999999,1,1
0.0,26.0,12.0,1.0,0.0,1.0,17633.401,18798.387,838.1809999999969,1,1
0.0,45.0,12.0,0.0,0.0,1.0,17633.401,18798.387,2315.907999999996,1,1
0.0,22.0,12.0,0.0,0.0,1.0,17633.401,19693.548,6010.223999999998,1,1
0.0,55.0,14.0,0.0,0.0,1.0,17633.401,19693.548,-15564.583800000002,1,1
0.0,24.0,12.0,0.0,0.0,1.0,17633.401,19693.548,-6107.134000000002,1,1
0.0,23.0,12.0,0.0,0.0,1.0,17633.401,21546.532000000003,-13200.221300000001,1,1
0.0,24.0,13.0,1.0,0.0,0.0,17633.401,25064.516,4532.497999999996,1,1
0.0,31.0,13.0,0.0,0.0,1.0,17633.401,25064.516,6010.223999999998,1,1
0.0,43.0,12.0,0.0,0.0,1.0,17633.401,26854.839,10443.403999999999,1,1
0.0,43.0,12.0,0.0,0.0,1.0,17633.401,26854.839,10443.403999999999,1,1
0.0,23.0,12.0,1.0,0.0,1.0,17672.587,14322.581,-5377.902,1,1
0.0,22.0,12.0,0.0,0.0,1.0,17703.935,12532.258,2984.2369999999974,1,1
0.0,30.0,12.0,1.0,0.0,1.0,17760.754,17366.129,1449.690999999999,1,1
0.0,28.0,12.0,0.0,0.0,0.0,17829.328,5012.9032,-1589.1130000000012,1,1
0.0,28.0,12.0,0.0,0.0,1.0,17829.328,11100.0,2858.8439999999973,1,1
0.0,21.0,12.0,0.0,0.0,0.0,17829.328,12945.823,8769.749999999996,1,1
0.0,28.0,13.0,0.0,0.0,1.0,17876.35,15396.774,4576.227999999999,1,1
0.0,25.0,14.0,0.0,0.0,1.0,17939.047,14322.581,-7964.392599999999,1,1
0.0,54.0,12.0,0.0,0.0,1.0,18025.255,18798.387,5618.369999999999,1,1
0.0,26.0,16.0,0.0,0.0,1.0,18025.255,19872.581000000002,2958.4619999999995,1,1
0.0,26.0,16.0,0.0,0.0,1.0,18025.255,23274.194,10051.55,1,1
0.0,49.0,13.0,0.0,0.0,1.0,18221.181,17903.226000000002,-488.4620000000032,1,1
0.0,21.0,13.0,1.0,0.0,0.0,18221.181,21125.806,3649.1719999999987,1,1
0.0,26.0,16.0,0.0,0.0,1.0,18221.181,22379.032000000003,250.40099999999802,1,1
0.0,30.0,12.0,1.0,0.0,1.0,18338.737,25422.581000000002,3827.1619999999966,1,1
0.0,21.0,13.0,0.0,0.0,1.0,18417.108,8951.6129,8920.834000000003,1,1
0.0,33.0,12.0,0.0,0.0,1.0,18417.108,12890.323,2271.0639999999985,1,1
0.0,33.0,12.0,0.0,0.0,1.0,18417.108,14412.097,2271.0639999999985,1,1
0.0,40.0,12.0,0.0,0.0,1.0,18417.108,17545.161,-1127.7069999999985,1,1
0.0,27.0,16.0,0.0,0.0,1.0,18417.108,18798.387,7443.107,1,1
0.0,21.0,12.0,0.0,0.0,1.0,18417.108,19693.548,9807.469999999998,1,1
0.0,31.0,12.0,0.0,0.0,1.0,18593.442,14814.919,-2338.449999999999,1,1
0.0,27.0,14.0,1.0,0.0,1.0,18613.035,0.0,-5313.496000000001,1,0
0.0,47.0,17.0,0.0,0.0,1.0,18613.035,10025.806,16852.402999999995,1,1
0.0,32.0,12.0,1.0,0.0,1.0,18613.035,16112.903,-880.3160000000025,1,1
0.0,28.0,12.0,1.0,0.0,0.0,18613.035,17008.065,1336.2739999999976,1,1
0.0,35.0,14.0,0.0,0.0,1.0,18613.035,19693.548,3811.4660000000003,1,1
0.0,26.0,14.0,0.0,0.0,1.0,18613.035,19693.548,9463.77,1,1
0.0,37.0,12.0,0.0,0.0,1.0,18613.035,21483.871,4439.5,1,1
0.0,23.0,12.0,0.0,0.0,0.0,18613.035,23274.194,14340.268,1,1
